      Skeleton      	     bodyID      	 Motion 	  Rate  
S027C002P044R001A115	72057594037938225	0.111744	1.000000
S027C002P044R001A116	72057594037938225	0.110840	1.000000
S027C002P044R001A117	72057594037938225	0.109828	1.000000
S027C002P044R001A118	72057594037938225	0.111047	1.000000
S027C002P044R001A119	72057594037938225	0.110850	1.000000
S027C002P044R001A120	72057594037938225	0.109666	1.000000
S027C002P044R002A061	72057594037938225	0.108590	1.000000
S027C002P044R002A062	72057594037938225	0.109295	1.000000
S027C002P044R002A063	72057594037938225	0.108652	1.000000
S027C002P044R002A064	72057594037938225	0.104211	1.000000
S027C002P044R002A065	72057594037938225	0.102635	1.000000
S027C002P044R002A066	72057594037938225	0.103833	1.000000
S027C002P044R002A067	72057594037938225	0.103302	1.000000
S027C002P044R002A068	72057594037938225	0.103096	1.000000
S027C002P044R002A069	72057594037938225	0.103905	1.000000
S027C002P044R002A070	72057594037938225	0.103674	1.000000
S027C002P044R002A071	72057594037938225	0.103813	1.000000
S027C002P044R002A072	72057594037938225	0.103248	1.000000
S027C002P044R002A073	72057594037938225	0.103048	1.000000
S027C002P044R002A074	72057594037938225	0.103310	1.000000
S027C002P044R002A075	72057594037938225	0.103485	1.000000
S027C002P044R002A076	72057594037938225	0.103549	1.000000
S027C002P044R002A077	72057594037938225	0.103077	1.000000
S027C002P044R002A078	72057594037938225	0.102659	1.000000
S027C002P044R002A079	72057594037938225	0.102860	1.000000
S027C002P044R002A080	72057594037938225	0.102995	1.000000
S027C002P044R002A081	72057594037938225	0.103091	1.000000
S027C002P044R002A082	72057594037938225	0.103438	1.000000
S027C002P044R002A083	72057594037938225	0.103767	1.000000
S027C002P044R002A084	72057594037938225	0.103886	1.000000
S027C002P044R002A085	72057594037938225	0.103502	1.000000
S027C002P044R002A086	72057594037938225	0.103682	1.000000
S027C002P044R002A087	72057594037938225	0.105635	1.000000
S027C002P044R002A088	72057594037938225	0.105426	1.000000
S027C002P044R002A089	72057594037938225	0.103441	1.000000
S027C002P044R002A090	72057594037938225	0.104059	1.000000
S027C002P044R002A091	72057594037938225	0.101416	1.000000
S027C002P044R002A093	72057594037938225	0.102532	1.000000
S027C002P044R002A094	72057594037938225	0.105617	1.000000
S027C002P044R002A095	72057594037938225	0.106117	1.000000
S027C002P044R002A096	72057594037938225	0.105555	1.000000
S027C002P044R002A097	72057594037938225	0.105416	1.000000
S027C002P044R002A098	72057594037938225	0.105425	1.000000
S027C002P044R002A099	72057594037938225	0.105433	1.000000
S027C002P044R002A100	72057594037938225	0.106180	1.000000
S027C002P044R002A101	72057594037938225	0.107125	1.000000
S027C002P044R002A102	72057594037938225	0.106156	1.000000
S027C002P044R002A103	72057594037938225	0.106445	1.000000
S027C002P044R002A104	72057594037938225	0.105221	1.000000
S027C002P044R002A105	72057594037938225	0.105545	1.000000
S027C002P044R002A106	72057594037938225	0.124344	1.000000
S027C002P044R002A107	72057594037938225	0.125692	1.000000
S027C002P044R002A108	72057594037938225	0.101591	1.000000
S027C002P044R002A109	72057594037938225	0.109354	1.000000
S027C002P044R002A110	72057594037938802	0.088983	1.000000
S027C002P044R002A110	72057594037938225	0.115013	1.000000
S027C002P044R002A111	72057594037938225	0.114682	1.000000
S027C002P044R002A112	72057594037938225	0.116168	1.000000
S027C002P044R002A113	72057594037938225	0.128132	1.000000
S027C002P044R002A114	72057594037938225	0.119170	1.000000
S027C002P044R002A115	72057594037938225	0.124593	1.000000
S027C002P044R002A116	72057594037938225	0.100216	1.000000
S027C002P044R002A117	72057594037938225	0.106939	1.000000
S027C002P044R002A118	72057594037938225	0.144529	1.000000
S027C002P044R002A119	72057594037938225	0.101365	1.000000
S027C002P044R002A120	72057594037938225	0.128539	1.000000
S027C002P086R001A115	72057594037938225	0.122354	1.000000
S027C002P086R001A116	72057594037938225	0.121325	1.000000
S027C002P086R001A117	72057594037938225	0.120986	1.000000
S027C002P086R001A118	72057594037938225	0.121533	1.000000
S027C002P086R001A119	72057594037938225	0.121666	1.000000
S027C002P086R001A120	72057594037938225	0.121491	1.000000
S027C002P086R002A061	72057594037938225	0.116143	1.000000
S027C002P086R002A062	72057594037938225	0.117623	1.000000
S027C002P086R002A063	72057594037938225	0.116006	1.000000
S027C002P086R002A064	72057594037938225	0.118011	1.000000
S027C002P086R002A065	72057594037938225	0.115234	1.000000
S027C002P086R002A066	72057594037938225	0.115797	1.000000
S027C002P086R002A067	72057594037938225	0.115895	1.000000
S027C002P086R002A068	72057594037938225	0.117572	1.000000
S027C002P086R002A069	72057594037938225	0.116005	1.000000
S027C002P086R002A070	72057594037938225	0.113821	1.000000
S027C002P086R002A071	72057594037938225	0.113691	1.000000
S027C002P086R002A072	72057594037938225	0.112574	1.000000
S027C002P086R002A073	72057594037938225	0.117354	1.000000
S027C002P086R002A074	72057594037938225	0.116430	1.000000
S027C002P086R002A075	72057594037938225	0.113624	1.000000
S027C002P086R002A076	72057594037938225	0.117500	1.000000
S027C002P086R002A077	72057594037938225	0.113347	1.000000
S027C002P086R002A078	72057594037938225	0.111953	1.000000
S027C002P086R002A079	72057594037938225	0.113079	1.000000
S027C002P086R002A080	72057594037938225	0.113063	1.000000
S027C002P086R002A081	72057594037938225	0.115154	1.000000
S027C002P086R002A082	72057594037938225	0.116299	1.000000
S027C002P086R002A083	72057594037938225	0.116111	1.000000
S027C002P086R002A084	72057594037938225	0.114164	1.000000
S027C002P086R002A085	72057594037938225	0.114167	1.000000
S027C002P086R002A086	72057594037938225	0.116731	1.000000
S027C002P086R002A087	72057594037938225	0.115621	1.000000
S027C002P086R002A088	72057594037938225	0.114982	1.000000
S027C002P086R002A089	72057594037938225	0.108504	1.000000
S027C002P086R002A090	72057594037938225	0.106760	1.000000
S027C002P086R002A091	72057594037938225	0.104852	1.000000
S027C002P086R002A093	72057594037938225	0.115032	1.000000
S027C002P086R002A094	72057594037938225	0.114020	1.000000
S027C002P086R002A095	72057594037938225	0.116423	1.000000
S027C002P086R002A096	72057594037938225	0.118218	1.000000
S027C002P086R002A097	72057594037938225	0.118385	1.000000
S027C002P086R002A098	72057594037938225	0.116584	1.000000
S027C002P086R002A099	72057594037938225	0.120315	1.000000
S027C002P086R002A100	72057594037938225	0.127062	1.000000
S027C002P086R002A101	72057594037938225	0.133790	1.000000
S027C002P086R002A102	72057594037938225	0.132101	1.000000
S027C002P086R002A103	72057594037938225	0.122698	1.000000
S027C002P086R002A104	72057594037938225	0.131502	1.000000
S027C002P086R002A105	72057594037938225	0.121516	1.000000
S027C002P086R002A106	72057594037938225	0.134462	1.000000
S027C002P086R002A107	72057594037938363	0.096419	0.785714
S027C002P086R002A107	72057594037938225	0.134627	1.000000
S027C002P086R002A108	72057594037938225	0.134879	1.000000
S027C002P086R002A109	72057594037938225	0.134015	1.000000
S027C002P086R002A110	72057594037938225	0.120672	1.000000
S027C002P086R002A111	72057594037938225	0.111169	1.000000
S027C002P086R002A112	72057594037938225	0.106863	1.000000
S027C002P086R002A113	72057594037938225	0.130432	1.000000
S027C002P086R002A114	72057594037938225	0.121101	1.000000
S027C002P086R002A115	72057594037938225	0.117627	1.000000
S027C002P086R002A116	72057594037938225	0.124448	1.000000
S027C002P086R002A117	72057594037938225	0.098959	1.000000
S027C002P086R002A118	72057594037938225	0.114796	1.000000
S027C002P086R002A119	72057594037938225	0.095664	1.000000
S027C002P086R002A120	72057594037938225	0.127717	1.000000
S027C003P006R001A106	72057594037936815	0.089727	1.000000
S027C003P006R001A107	72057594037936815	0.113361	1.000000
S027C003P006R001A115	72057594037936817	0.514636	1.000000
S027C003P006R001A116	72057594037936817	0.796183	0.986842
S027C003P008R001A075	72057594037941804	2.937919	0.911765
S027C003P008R001A076	72057594037941804	0.077532	0.829268
S027C003P011R002A110	72057594037932716	0.135013	0.830769
S027C003P041R002A064	72057594037941381	1.985492	0.797297
S027C003P041R002A065	72057594037941381	2.256721	0.791667
S027C003P041R002A066	72057594037941381	2.177801	0.871429
S027C003P041R002A067	72057594037941381	2.071427	0.860465
S027C003P041R002A068	72057594037941381	1.836020	0.928571
S027C003P041R002A069	72057594037941381	2.809319	0.883721
S027C003P041R002A070	72057594037941381	2.005434	0.947368
S027C003P041R002A071	72057594037941381	2.588855	0.894737
S027C003P041R002A072	72057594037941381	2.559737	0.972222
S027C003P041R002A073	72057594037941381	2.209116	0.931624
S027C003P086R002A110	72057594037940298	0.138715	0.888889
S028C001P041R002A092	72057594037929919	0.242618	0.797753
S028C001P042R001A106	72057594037931626	0.097360	0.952381
S028C002P008R001A093	72057594037932103	0.019027	1.000000
S028C002P008R002A093	72057594037932131	0.031670	1.000000
S028C002P008R002A094	72057594037932131	0.030812	1.000000
S028C002P008R002A095	72057594037932131	0.032304	1.000000
S028C002P008R002A096	72057594037932131	0.029591	1.000000
S028C002P008R002A097	72057594037932131	0.028501	1.000000
S028C002P008R002A098	72057594037932131	0.031593	1.000000
S028C002P008R002A099	72057594037932131	0.029780	1.000000
S028C002P008R002A100	72057594037932131	0.030373	1.000000
S028C002P008R002A101	72057594037932131	0.029935	1.000000
S028C002P008R002A102	72057594037932131	0.033339	1.000000
S028C002P008R002A103	72057594037932131	0.032893	1.000000
S028C002P008R002A104	72057594037932131	0.028763	1.000000
S028C002P008R002A105	72057594037932131	0.029771	1.000000
S028C002P042R001A107	72057594037932780	0.075406	0.844828
S028C002P042R001A110	72057594037932780	0.111671	0.755556
S028C003P042R001A107	72057594037938273	0.067003	1.000000
S028C003P070R002A092	72057594037929449	0.160258	0.990909
S029C001P006R001A103	72057594037928540	0.169152	1.000000
S029C001P006R001A104	72057594037928540	0.165008	0.822222
S029C001P006R001A105	72057594037928540	0.175925	1.000000
S029C001P006R001A106	72057594037928540	0.165798	1.000000
S029C001P041R002A099	72057594037945575	0.105514	1.000000
S029C001P041R002A100	72057594037945575	0.101770	1.000000
S029C001P041R002A101	72057594037945575	0.103610	0.945946
S029C001P041R002A102	72057594037945575	0.100486	1.000000
S029C001P041R002A103	72057594037945575	0.101096	1.000000
S029C001P041R002A104	72057594037945575	0.100198	1.000000
S029C001P041R002A105	72057594037945575	0.098109	1.000000
S029C001P067R001A115	72057594037934725	0.089898	0.909091
S029C001P080R001A092	72057594037944261	0.262365	0.975610
S029C001P080R001A093	72057594037944261	0.086167	1.000000
S029C001P080R001A094	72057594037944261	0.063579	0.978723
S029C001P080R001A095	72057594037944261	0.049967	1.000000
S029C001P080R001A096	72057594037944261	0.098396	1.000000
S029C001P080R001A097	72057594037944261	0.090659	0.758065
S029C001P080R001A098	72057594037944261	0.094141	1.000000
S029C001P080R001A099	72057594037944261	0.081269	0.833333
S029C001P080R001A101	72057594037944261	0.090841	0.988235
S029C001P080R001A102	72057594037944261	0.123314	0.961538
S029C001P080R001A104	72057594037944261	0.128824	0.826923
S029C001P080R001A107	72057594037944261	0.101611	0.818182
S029C001P080R002A092	72057594037944642	0.334328	0.851852
S029C001P080R002A101	72057594037944644	0.055686	1.000000
S029C001P080R002A102	72057594037944644	0.042752	1.000000
S029C001P080R002A103	72057594037944644	0.052392	1.000000
S029C001P080R002A104	72057594037944644	0.057456	1.000000
S029C001P080R002A105	72057594037944644	0.047232	1.000000
S029C001P088R001A115	72057594037930315	0.115177	1.000000
S029C001P090R002A115	72057594037938656	0.128183	1.000000
S029C002P008R002A067	72057594037946250	0.217030	0.939394
S029C002P008R002A068	72057594037946250	0.194553	0.893617
S029C002P008R002A069	72057594037946250	0.279963	0.911765
S029C002P008R002A070	72057594037946250	0.255572	1.000000
S029C002P008R002A071	72057594037946250	0.197004	0.888889
S029C002P008R002A113	72057594037935465	0.284903	1.000000
S029C002P041R002A075	72057594037945692	0.339890	1.000000
S029C002P043R001A061	72057594037942356	0.266176	1.000000
S029C002P043R001A062	72057594037942356	0.233053	1.000000
S029C002P043R001A063	72057594037942356	0.214589	1.000000
S029C002P043R002A080	72057594037943318	0.391684	0.812500
S029C002P043R002A081	72057594037943318	0.361006	0.923077
S029C002P043R002A087	72057594037943318	0.389085	0.754386
S029C002P051R001A110	72057594037939871	0.123946	0.714286
S029C002P074R002A076	72057594037941168	0.222973	0.732143
S029C002P074R002A079	72057594037941368	0.214008	1.000000
S029C002P074R002A080	72057594037941368	0.243340	1.000000
S029C002P074R002A101	72057594037941168	0.196660	1.000000
S029C002P074R002A102	72057594037941168	0.191334	1.000000
S029C002P074R002A103	72057594037941168	0.198623	1.000000
S029C002P074R002A104	72057594037941168	0.193297	1.000000
S029C002P074R002A105	72057594037941168	0.202657	1.000000
S029C002P075R001A110	72057594037928674	0.191171	0.722222
S029C002P075R002A114	72057594037929068	0.140990	0.942857
S029C002P080R001A114	72057594037944350	0.331989	0.732143
S029C002P080R002A079	72057594037944332	0.369312	0.928571
S029C002P080R002A081	72057594037944332	0.335826	0.828571
S029C002P088R002A097	72057594037932073	0.370616	0.732143
S029C002P089R001A063	72057594037934162	0.040127	1.000000
S029C002P089R001A064	72057594037934162	0.078669	1.000000
S029C002P089R001A088	72057594037934300	0.345121	0.956522
S029C002P089R001A094	72057594037934388	0.392658	0.818182
S029C002P089R001A100	72057594037934388	0.363502	0.945205
S029C002P089R001A101	72057594037934388	0.334755	1.000000
S029C002P089R001A102	72057594037934388	0.386423	0.744186
S029C002P089R001A104	72057594037934388	0.316217	1.000000
S029C002P089R001A105	72057594037934388	0.285485	1.000000
S029C002P089R001A107	72057594037934443	3.666796	0.793103
S029C002P089R001A108	72057594037934443	0.188641	1.000000
S029C002P089R001A113	72057594037934443	0.136420	0.965517
S029C002P089R001A114	72057594037934443	0.496969	1.000000
S029C002P089R002A093	72057594037934545	0.115646	1.000000
S029C002P089R002A094	72057594037934545	0.100233	1.000000
S029C002P089R002A095	72057594037934545	0.101609	1.000000
S029C002P089R002A096	72057594037934545	0.096700	1.000000
S029C002P089R002A097	72057594037934545	0.098349	1.000000
S029C002P089R002A098	72057594037934545	0.096786	1.000000
S029C002P089R002A099	72057594037934545	0.099208	1.000000
S029C003P006R001A109	72057594037932306	0.094325	1.000000
S029C003P008R001A106	72057594037941230	0.310465	1.000000
S029C003P008R001A107	72057594037941230	0.211602	1.000000
S029C003P008R001A109	72057594037941230	0.179339	0.761905
S029C003P008R002A066	72057594037962585	0.107958	0.826667
S029C003P041R001A061	72057594037961596	1.943090	0.828947
S029C003P041R001A062	72057594037961596	1.425309	1.000000
S029C003P041R001A068	72057594037961596	0.633793	0.976471
S029C003P041R001A069	72057594037961596	0.524402	0.971429
S029C003P041R001A070	72057594037961596	0.596318	0.971429
S029C003P041R001A073	72057594037961838	2.830614	0.938776
S029C003P041R001A077	72057594037961783	0.648253	0.820000
S029C003P041R001A078	72057594037961783	0.718865	1.000000
S029C003P041R001A079	72057594037961783	0.846351	1.000000
S029C003P041R001A080	72057594037961783	1.298944	1.000000
S029C003P041R001A081	72057594037961783	1.048618	1.000000
S029C003P041R001A082	72057594037961783	1.259587	1.000000
S029C003P041R001A083	72057594037961783	0.447978	1.000000
S029C003P041R001A084	72057594037961783	0.669058	1.000000
S029C003P041R001A085	72057594037961783	0.658366	1.000000
S029C003P041R001A086	72057594037961783	0.810854	1.000000
S029C003P041R001A087	72057594037961783	0.831552	1.000000
S029C003P041R001A088	72057594037961783	0.780873	0.907216
S029C003P041R001A107	72057594037943553	0.679332	1.000000
S029C003P041R001A108	72057594037943553	0.743332	1.000000
S029C003P041R001A110	72057594037943553	0.581348	0.707317
S029C003P041R001A111	72057594037943553	0.888921	1.000000
S029C003P041R001A113	72057594037943553	0.783714	1.000000
S029C003P041R001A119	72057594037943553	0.845514	0.727273
S029C003P041R001A120	72057594037943553	0.735865	1.000000
S029C003P043R001A074	72057594037956641	0.526125	1.000000
S029C003P043R001A075	72057594037956641	0.639385	0.750000
S029C003P043R001A090	72057594037957264	0.471611	1.000000
S029C003P043R001A091	72057594037957264	0.249293	1.000000
S029C003P043R001A107	72057594037957986	0.145980	0.707317
S029C003P043R002A089	72057594037958835	0.577183	0.833333
S029C003P043R002A094	72057594037958835	0.693740	0.714286
S029C003P044R001A075	72057594037955302	0.370863	1.000000
S029C003P044R001A092	72057594037955518	0.237979	1.000000
S029C003P044R002A095	72057594037955800	0.393772	1.000000
S029C003P044R002A096	72057594037955800	0.407351	1.000000
S029C003P044R002A097	72057594037955800	0.562767	1.000000
S029C003P044R002A098	72057594037955800	0.453387	1.000000
S029C003P044R002A099	72057594037955800	0.523125	1.000000
S029C003P044R002A100	72057594037955800	0.402487	1.000000
S029C003P044R002A101	72057594037955800	0.388418	1.000000
S029C003P044R002A102	72057594037955800	0.393939	1.000000
S029C003P044R002A103	72057594037955800	0.406952	1.000000
S029C003P044R002A104	72057594037955800	0.533226	1.000000
S029C003P044R002A105	72057594037955800	0.483006	1.000000
S029C003P048R001A061	72057594037935364	0.598369	1.000000
S029C003P048R001A062	72057594037935364	0.582833	1.000000
S029C003P048R001A063	72057594037935364	0.571437	1.000000
S029C003P048R001A064	72057594037935364	0.567430	1.000000
S029C003P048R001A092	72057594037936450	0.536047	1.000000
S029C003P048R001A093	72057594037936450	0.528838	1.000000
S029C003P048R001A094	72057594037936450	0.433089	1.000000
S029C003P048R001A095	72057594037936450	0.400691	1.000000
S029C003P048R001A096	72057594037936450	0.461548	1.000000
S029C003P048R001A097	72057594037936450	0.577426	1.000000
S029C003P048R001A098	72057594037936450	0.563138	1.000000
S029C003P048R001A099	72057594037936450	0.877111	1.000000
S029C003P048R001A100	72057594037936450	0.527142	0.973333
S029C003P049R002A102	72057594037946698	0.268118	1.000000
S029C003P049R002A103	72057594037946698	0.280579	0.959184
S029C003P049R002A104	72057594037946698	0.238808	1.000000
S029C003P049R002A105	72057594037946698	0.240958	0.959184
S029C003P049R002A106	72057594037946698	0.239693	1.000000
S029C003P049R002A107	72057594037946698	0.235597	0.756757
S029C003P049R002A114	72057594037947883	0.482764	0.706522
S029C003P051R001A076	72057594037949661	1.111593	0.839286
S029C003P051R001A111	72057594037950256	0.138563	0.990654
S029C003P051R001A115	72057594037950439	0.165414	1.000000
S029C003P067R001A092	72057594037942091	0.423858	0.966667
S029C003P067R001A094	72057594037942091	0.469727	1.000000
S029C003P067R001A095	72057594037942091	0.476045	1.000000
S029C003P067R001A096	72057594037942091	0.417797	1.000000
S029C003P067R001A097	72057594037942091	0.445535	1.000000
S029C003P067R001A099	72057594037942091	0.484543	1.000000
S029C003P067R001A100	72057594037942091	0.464904	1.000000
S029C003P067R001A101	72057594037942091	0.457166	1.000000
S029C003P067R001A102	72057594037942091	0.520358	1.000000
S029C003P067R001A103	72057594037942091	0.481445	1.000000
S029C003P067R001A104	72057594037942091	0.534131	1.000000
S029C003P067R001A105	72057594037942091	0.506490	1.000000
S029C003P067R001A106	72057594037942091	0.263919	1.000000
S029C003P067R001A107	72057594037942091	0.307766	1.000000
S029C003P067R001A108	72057594037942091	0.304674	1.000000
S029C003P067R001A109	72057594037942091	0.299059	1.000000
S029C003P067R001A110	72057594037942091	0.270895	1.000000
S029C003P067R001A111	72057594037942091	0.340291	1.000000
S029C003P067R001A112	72057594037942091	0.238311	1.000000
S029C003P067R001A113	72057594037942091	0.269322	1.000000
S029C003P067R001A114	72057594037942091	0.361828	1.000000
S029C003P067R002A077	72057594037942674	0.144624	0.788462
S029C003P067R002A099	72057594037942506	0.363608	0.851852
S029C003P067R002A100	72057594037942506	0.365486	0.949153
S029C003P067R002A101	72057594037942506	0.358236	0.891892
S029C003P067R002A102	72057594037942506	0.355659	0.916667
S029C003P067R002A103	72057594037942506	0.343506	0.760870
S029C003P067R002A104	72057594037942506	0.345780	0.968750
S029C003P067R002A105	72057594037942506	0.353090	0.735849
S029C003P067R002A106	72057594037942506	0.366797	0.931818
S029C003P074R001A064	72057594037953104	0.624483	0.743363
S029C003P074R001A065	72057594037953104	0.302156	1.000000
S029C003P074R001A066	72057594037953104	0.500072	1.000000
S029C003P074R001A067	72057594037953104	0.428220	1.000000
S029C003P074R001A068	72057594037953104	0.463798	1.000000
S029C003P074R001A069	72057594037953104	0.420805	1.000000
S029C003P074R001A070	72057594037953104	0.376059	1.000000
S029C003P074R001A071	72057594037953104	0.508515	1.000000
S029C003P074R001A072	72057594037953104	0.453936	1.000000
S029C003P074R001A082	72057594037953104	0.429935	1.000000
S029C003P074R001A083	72057594037953104	0.444467	1.000000
S029C003P074R001A083	72057594037953506	1.161446	1.000000
S029C003P074R001A084	72057594037953104	0.573320	1.000000
S029C003P074R001A084	72057594037953506	2.519676	0.972973
S029C003P074R001A085	72057594037953104	0.480519	1.000000
S029C003P074R001A085	72057594037953506	0.115965	1.000000
S029C003P074R001A086	72057594037953104	0.483608	1.000000
S029C003P074R001A086	72057594037953506	0.217638	1.000000
S029C003P074R001A087	72057594037953104	0.515385	1.000000
S029C003P074R001A087	72057594037953506	0.365821	1.000000
S029C003P074R001A088	72057594037953104	0.511531	1.000000
S029C003P074R001A088	72057594037953506	0.178868	1.000000
S029C003P074R001A090	72057594037953104	0.512616	0.777778
S029C003P074R001A097	72057594037953641	0.241566	1.000000
S029C003P074R001A098	72057594037953641	0.633990	0.783251
S029C003P074R001A099	72057594037953641	0.435738	1.000000
S029C003P074R001A113	72057594037953641	0.345560	0.944444
S029C003P074R001A114	72057594037953641	0.382061	0.932773
S029C003P074R001A115	72057594037953641	0.346983	1.000000
S029C003P074R001A116	72057594037953641	1.441653	1.000000
S029C003P080R001A067	72057594037959456	0.294670	0.979167
S029C003P080R001A068	72057594037959456	0.353565	1.000000
S029C003P080R001A069	72057594037959456	0.605056	1.000000
S029C003P080R001A070	72057594037959456	0.646486	1.000000
S029C003P080R001A071	72057594037959456	0.538911	1.000000
S029C003P080R001A072	72057594037959456	0.389290	1.000000
S029C003P080R001A073	72057594037959456	0.656581	1.000000
S029C003P080R001A077	72057594037959456	0.474756	0.883333
S029C003P080R001A082	72057594037959849	0.583664	0.994681
S029C003P080R001A083	72057594037959934	3.164150	0.987952
S029C003P080R001A093	72057594037959965	0.327305	1.000000
S029C003P080R001A094	72057594037959965	0.325025	1.000000
S029C003P080R001A095	72057594037959965	0.327195	1.000000
S029C003P080R001A096	72057594037959965	0.327259	1.000000
S029C003P080R001A097	72057594037959965	0.322499	1.000000
S029C003P080R001A098	72057594037959965	0.315497	1.000000
S029C003P080R001A099	72057594037959965	0.313608	1.000000
S029C003P080R001A100	72057594037959965	0.312766	1.000000
S029C003P080R001A101	72057594037959965	0.312405	1.000000
S029C003P080R001A102	72057594037959965	0.316253	1.000000
S029C003P080R001A103	72057594037959965	0.319404	1.000000
S029C003P080R001A104	72057594037959965	0.325331	1.000000
S029C003P080R001A105	72057594037959965	0.320236	1.000000
S029C003P080R001A106	72057594037959965	0.768508	0.959184
S029C003P080R002A061	72057594037960362	0.489961	1.000000
S029C003P080R002A062	72057594037960362	0.562728	1.000000
S029C003P080R002A107	72057594037961002	0.637646	1.000000
S029C003P080R002A108	72057594037961002	0.700503	1.000000
S029C003P088R001A078	72057594037933917	0.275295	0.944444
S029C003P088R001A079	72057594037933917	0.288584	1.000000
S029C003P088R001A102	72057594037934311	0.490296	0.785714
S029C003P088R001A103	72057594037934311	0.478276	0.807018
S029C003P088R001A104	72057594037934311	0.438789	0.865385
S029C003P089R001A066	72057594037938939	0.323834	1.000000
S029C003P089R001A067	72057594037938939	0.292453	1.000000
S029C003P089R001A068	72057594037938939	0.409083	1.000000
S029C003P089R001A069	72057594037938939	0.238850	0.891304
S029C003P089R001A070	72057594037938939	0.299283	1.000000
S029C003P089R001A071	72057594037938939	0.173693	0.888889
S029C003P089R001A072	72057594037938939	0.382984	0.900000
S029C003P089R001A102	72057594037939785	0.322752	1.000000
S029C003P089R001A103	72057594037939785	0.340944	1.000000
S029C003P089R001A104	72057594037939785	0.303175	1.000000
S029C003P089R001A105	72057594037939785	0.302520	1.000000
S029C003P089R001A119	72057594037939879	0.624001	0.936709
S029C003P089R002A078	72057594037940393	0.507067	0.851562
S029C003P089R002A117	72057594037940472	0.323062	1.000000
S029C003P090R001A115	72057594037948432	0.069729	0.937500
S029C003P090R002A108	72057594037949338	0.491496	0.975000
S029C003P090R002A109	72057594037949338	0.415932	0.877551
S029C003P090R002A112	72057594037949338	0.294960	0.840000
S030C001P041R001A092	72057594037938222	0.375155	1.000000
S030C001P088R001A106	72057594037931962	0.108471	0.731707
S030C001P093R002A092	72057594037935531	0.212698	0.974026
S030C001P093R002A093	72057594037935531	0.090523	1.000000
S030C001P093R002A094	72057594037935531	0.097354	1.000000
S030C001P093R002A095	72057594037935531	0.094079	1.000000
S030C001P093R002A096	72057594037935531	0.092897	1.000000
S030C001P093R002A097	72057594037935531	0.097683	1.000000
S030C001P093R002A098	72057594037935531	0.088755	1.000000
S030C001P093R002A099	72057594037935531	0.099023	1.000000
S030C001P093R002A100	72057594037935531	0.099759	1.000000
S030C001P093R002A101	72057594037935531	0.098140	0.986111
S030C001P093R002A102	72057594037935531	0.089026	1.000000
S030C001P093R002A103	72057594037935531	0.084150	1.000000
S030C001P093R002A104	72057594037935531	0.095469	1.000000
S030C001P093R002A105	72057594037935531	0.092035	0.978261
S030C001P093R002A106	72057594037935531	0.091607	1.000000
S030C001P093R002A108	72057594037935531	0.086968	0.896552
S030C001P093R002A109	72057594037935531	0.085213	0.702703
S030C001P093R002A110	72057594037935531	0.082506	0.806452
S030C001P093R002A111	72057594037935531	0.086060	0.800000
S030C001P093R002A112	72057594037935531	0.085226	0.909091
S030C002P088R001A081	72057594037969291	2.529294	0.920000
S030C002P088R001A082	72057594037969300	2.334941	0.983871
S030C002P088R001A083	72057594037969300	2.581676	0.804878
S030C003P008R001A091	72057594037982409	0.027759	1.000000
S030C003P008R001A092	72057594037982409	0.025562	0.989362
S030C003P008R001A093	72057594037982409	0.026283	1.000000
S030C003P008R001A094	72057594037982409	0.028782	1.000000
S030C003P041R001A092	72057594037982255	0.134804	1.000000
S030C003P041R001A114	72057594037968184	0.119208	1.000000
S030C003P044R001A061	72057594037973936	0.760762	0.983607
S030C003P044R001A062	72057594037973936	1.092436	0.838710
S030C003P044R001A063	72057594037973936	0.872681	0.833333
S030C003P044R001A064	72057594037973936	1.009667	0.966667
S030C003P044R001A065	72057594037973936	1.203409	0.974359
S030C003P044R002A061	72057594037974250	0.538812	0.959459
S030C003P044R002A062	72057594037974250	0.554786	1.000000
S030C003P044R002A063	72057594037974250	0.393305	0.981132
S030C003P044R002A064	72057594037974250	0.499757	1.000000
S030C003P067R001A115	72057594037975558	0.122107	0.764706
S030C003P076R002A073	72057594037977307	1.278810	0.821429
S030C003P076R002A074	72057594037977307	1.418239	0.972973
S030C003P076R002A075	72057594037977307	1.377947	0.830508
S030C003P076R002A076	72057594037977307	1.358470	0.746269
S030C003P076R002A077	72057594037977307	1.108920	0.727273
S030C003P076R002A078	72057594037977307	1.526307	0.800000
S030C003P076R002A079	72057594037977307	1.044811	0.837209
S030C003P076R002A080	72057594037977307	0.929654	0.704545
S030C003P091R001A106	72057594037964332	0.107220	0.904762
S030C003P091R001A107	72057594037964332	0.112165	1.000000
S030C003P091R001A108	72057594037964332	0.107670	0.918919
S030C003P091R001A109	72057594037964332	0.104003	0.897436
S030C003P091R001A110	72057594037964332	0.105899	0.872340
S030C003P091R001A111	72057594037964332	0.117099	1.000000
S030C003P091R001A112	72057594037964332	0.113367	0.983871
S030C003P091R001A113	72057594037964332	0.103579	0.904762
S030C003P091R001A114	72057594037964982	0.093024	0.860000
S030C003P091R001A115	72057594037964332	0.083855	1.000000
S030C003P091R001A116	72057594037964332	0.094925	1.000000
S030C003P091R001A117	72057594037964332	0.087663	1.000000
S030C003P091R001A118	72057594037964332	0.076069	1.000000
S030C003P091R001A119	72057594037964332	0.076460	1.000000
S030C003P091R001A120	72057594037964332	0.078225	1.000000
S030C003P091R002A120	72057594037964332	0.103506	0.984615
